Year,Player Name,Team Name,Price (in crores),Status
2023,Ninad Rathva,,0.0,U
2023,Ottneil Baartman,,0.0,U
2023,Pankaj Jaswal,,0.0,U
2023,Paul Van Meekeren,,0.0,U
2023,Peter Hatzoglou,,0.0,U
2023,Pranshu Vijayran,,0.0,U
2023,Prashant Chopra,,0.0,U
2023,Prayas Barman,,0.0,U
2023,Prenelan Subrayen,,0.0,U
2023,Prerit Dutta,,0.0,U
2023,Prince Yadav,,0.0,U
2023,Prithviraj Yarra,,0.0,U
2023,Priyam Garg,,0.0,U
2023,Priyank Panchal,,0.0,U
2023,Priyansh Arya,,0.0,U
2023,Priyesh Patel,,0.0,U
2023,Pukhraj Mann,,0.0,U
2023,Pulkit Narang,,0.0,U
2023,Purnank Tyagi,,0.0,U
2023,Rahul Buddhi,,0.0,U
2023,Rahul Gahlaut,,0.0,U
2023,Rajandeep Singh,,0.0,U
2023,Rajeev Singh,,0.0,U
2023,Rajesh Mohanty,,0.0,U
2023,Rajneesh Gurbani,,0.0,U
2023,Ramakrishna Ghosh,,0.0,U
2023,Ramon Simmonds,,0.0,U
2023,Rasikh Dar,,0.0,U
2023,Raunak Kumar,,0.0,U
2023,Ravi Kiran Majeti,,0.0,U
2023,Ravi Kumar,,0.0,U
2023,Ravi Sharma,,0.0,U
2023,Ricky Bhui,,0.0,U
2023,Rishabh Chauhan,,0.0,U
2023,Ritwik Roy Chowdhury,,0.0,U
2023,Robin Minz,,0.0,U
2023,Rocky Bhasker,,0.0,U
2023,Rohan Kunnummal,,0.0,U
2023,Rohan Patil,,0.0,U
2023,Rohit Rayudu,,0.0,U
2023,Ruben Trumpelmann,,0.0,U
2023,S Midhun,,0.0,U
2023,S.Ajith Ram,,0.0,U
2023,Sachin Baby,,0.0,U
2023,Sagar Solanki,,0.0,U
2023,Sahil Dhiwan,,0.0,U
2023,Sairaj Patil,,0.0,U
2023,Sakib Hussain,,0.0,U
2023,Salman Khan,,0.0,U
2023,Sameer Rizvi,,0.0,U
2023,Sammar Gajjar,,0.0,U
2023,Sampark Gupta,,0.0,U
2023,Sanjay Ramaswamy,,0.0,U
2023,Sanjay Yadav,,0.0,U
2023,Sanjith Devaraj,,0.0,U
2023,Satyajeet Bachhav,,0.0,U
2023,Saurabh Kumar,,0.0,U
2023,Saurav Chuahan,,0.0,U
2023,Shahrukh Dar,,0.0,U
2023,Shamshuzama Kazi,,0.0,U
2023,Shashank Singh,,0.0,U
2023,Shashwat Rawat,,0.0,U
2023,Sheldon Jackson,,0.0,U
2023,Shivam Chaudhary,,0.0,U
2023,Shivam Chauhan,,0.0,U
2023,Shivam Sharma,,0.0,U
2023,Shivank Vashisth,,0.0,U
2023,Shoun Roger,,0.0,U
2023,Shreyas Gopal,,0.0,U
2023,Shubham Agrawal,,0.0,U
2023,Shubham Garhwal,,0.0,U
2023,Shubham Kapse,,0.0,U
2023,Shubham Khajuria,,0.0,U
2023,Shubham Sharma,,0.0,U
2023,Shubham Singh,,0.0,U
2023,Shubhang Hegde,,0.0,U
2023,Siddharth Yadav,,0.0,U
2023,Sudip Gharami,,0.0,U
2023,Sumeet Verma,,0.0,U
2023,Sumit Kumar,,0.0,U
2023,Sumit Ruikar,,0.0,U
2023,Suresh Kumar,,0.0,U
2023,Suryansh Shedge,,0.0,U
2023,Sushant Mishra,,0.0,U
2023,Tanay Thyagarajann,,0.0,U
2023,Tanush Kotian,,0.0,U
2023,Tejas Baroka,,0.0,U
2023,Trilok Nag,,0.0,U
2023,Tunish Sawkar,,0.0,U
2023,Utkarsh Singh,,0.0,U
2023,Vaisakh Chandran,,0.0,U
2023,Vasu Vats,,0.0,U
2023,Venkatesh Muralidhara,,0.0,U
2023,Vikash Singh,,0.0,U
2023,Virat Singh,,0.0,U
2023,Vishnu Solanki,,0.0,U
2023,Vivek Singh,,0.0,U
2023,Vyshak Vijay Kumar,,0.0,U
2023,Waseem Khanday,,0.0,U
2023,Writtick Chatterjee,,0.0,U
2023,Yash Kothari,,0.0,U
2023,Yashovardhan Singh,,0.0,U
2023,Yuvraj Chudasama,,0.0,U
2024,Ravindra jadeja,Chennai Super Kings,16.0,R
2024,Daryl Mitchell,Chennai Super Kings,14.0,S
2024,Deepak chahar,Chennai Super Kings,14.0,R
2024,Ms dhoni,Chennai Super Kings,12.0,R
2024,Moeen Ali,Chennai Super Kings,8.0,R
2024,Shivam dube,Chennai Super Kings,6.0,S
2024,Ruturaj Gaikwad,Chennai Super Kings,6.0,R
2024,Shardul thakur,Chennai Super Kings,4.0,S
2024,Mustafizur rahman,Chennai Super Kings,2.0,S
2024,Mitchell santner,Chennai Super Kings,1.9,R
2024,Rachin Ravindra,Chennai Super Kings,1.8,S
2024,Rajvardhan Hangargekar,Chennai Super Kings,1.5,R
2024,Devon Conway,Chennai Super Kings,1.0,R
2024,Maheesh Theekshana,Chennai Super Kings,0.7,R
2024,Ajinkya rahane,Chennai Super Kings,0.5,S
2024,Sameer Rizvi,Chennai Super Kings,0.2,S
2024,Ajay Mandal,Chennai Super Kings,0.2,S
2024,Aravelly Avanish,Chennai Super Kings,0.2,S
2024,Nishant Sindhu,Chennai Super Kings,0.2,S
2024,Prashant Solanki,Chennai Super Kings,0.2,S
2024,Simarjeet Singh,Chennai Super Kings,0.2,S
2024,Matheesha Pathirana,Chennai Super Kings,0.2,S
2024,Mukesh Choudhary,Chennai Super Kings,0.2,R
2024,Shaik Rasheed,Chennai Super Kings,0.2,R
2024,Tushar Deshpande,Chennai Super Kings,0.2,R
2024,Rishabh pant,Delhi Capitals,16.0,R
2024,Prithvi shaw,Delhi Capitals,8.0,R
2024,Mitchell marsh,Delhi Capitals,6.5,R
2024,David warner,Delhi Capitals,6.25,R
2024,Mukesh Kumar,Delhi Capitals,5.5,S
2024,Khaleel ahmed,Delhi Capitals,5.2,S
2024,Jhye Richardson,Delhi Capitals,5.0,S
2024,Rasikh salam,Delhi Capitals,3.0,S
2024,Vicky Ostwal,Delhi Capitals,2.0,S
2024,Kuldeep yadav,Delhi Capitals,2.0,R
2024,Abishek Porel,Delhi Capitals,1.0,S
2024,Shai Hope,Delhi Capitals,0.75,S
2024,AM Ghazanfar,Delhi Capitals,0.65,R
2024,Ishant sharma,Delhi Capitals,0.5,R
2024,Praveen dubey,Delhi Capitals,0.5,R
2024,Yash Dhull,Delhi Capitals,0.5,R
2024,Kumar Kushagra,Delhi Capitals,0.2,S
2024,Ricky bhui,Delhi Capitals,0.2,S
2024,Sumit Kumar,Delhi Capitals,0.2,S
2024,Swastik Chikara,Delhi Capitals,0.2,S
2024,Anrich Nortje,,0.0,U
2024,Harry Brook,,0.0,U
2024,Lungi Ngidi,,0.0,U
2024,Nicholas Pooran,Durban's Super Giants,16.0,S
2024,Noor Ahmad,Durban's Super Giants,3.0,R
2024,Reece Topley,Durban's Super Giants,1.9,S
2024,Spencer Johnson,Gujarat Titans,10.0,S
2024,Rahul tewatia,Gujarat Titans,9.0,R
2024,Shubman gill,Gujarat Titans,8.0,R
2024,Shahrukh Khan,Gujarat Titans,7.4,S
2024,Mohammad shami,Gujarat Titans,6.25,R
2024,Umesh yadav,Gujarat Titans,5.8,S
2024,Josh Little,Gujarat Titans,4.4,R
2024,Azmatullah Omarzai,Gujarat Titans,3.0,S
2024,Sai Kishore,Gujarat Titans,3.0,S
2024,David Miller,Gujarat Titans,3.0,R
2024,Abhinav Manohar,Gujarat Titans,2.6,R
2024,Sai Sudharsan,Gujarat Titans,2.6,R
2024,Matthew wade,Gujarat Titans,2.4,R
2024,Kane williamson,Gujarat Titans,2.0,S
2024,Wriddhiman saha,Gujarat Titans,1.9,R
2024,Jayant yadav,Gujarat Titans,1.7,R
2024,Kartik Tyagi,Gujarat Titans,1.5,S
2024,Vijay shankar,Gujarat Titans,1.0,R
2024,Robin Minz,Gujarat Titans,0.75,S
2024,Mohit sharma,Gujarat Titans,0.5,R
2024,Sushant Mishra,Gujarat Titans,0.2,S
2024,Christopher King,Gujarat Titans,0.2,R
2024,Gerald Coetzee,Joburg Super Kings,6.0,S
2024,Donovan Ferreira,Joburg Super Kings,1.0,S
2024,Mitchell starc,Kolkata Knight Riders,25.0,S
2024,Shreyas iyer,Kolkata Knight Riders,12.25,R
2024,Andre russell,Kolkata Knight Riders,12.0,R
2024,Nitish rana,Kolkata Knight Riders,8.0,R
2024,Varun chakravarthy,Kolkata Knight Riders,8.0,R
2024,Venkatesh Iyer,Kolkata Knight Riders,8.0,R
2024,Gus Atkinson,Kolkata Knight Riders,7.2,S
2024,Sunil narine,Kolkata Knight Riders,6.0,S
2024,Ramandeep Singh,Kolkata Knight Riders,4.0,S
2024,Srikar Bharat,Kolkata Knight Riders,3.0,S
2024,Vaibhav Arora,Kolkata Knight Riders,2.6,S
2024,Phil Salt,Kolkata Knight Riders,1.5,S
2024,Rahmanullah Gurbaz,Kolkata Knight Riders,1.5,R
2024,Suyash Sharma,Kolkata Knight Riders,1.2,S
2024,Rinku singh,Kolkata Knight Riders,0.55,R
2024,Chetan Sakariya,Kolkata Knight Riders,0.5,S
2024,Dushmantha Chameera,Kolkata Knight Riders,0.5,S
2024,Manish pandey,Kolkata Knight Riders,0.2,S
2024,Anukul roy,Kolkata Knight Riders,0.3,S
2024,Angkrish Raghuvanshi,Kolkata Knight Riders,0.2,S
2024,Sakib Hussain,Kolkata Knight Riders,0.2,S
2024,Harshit Rana,Kolkata Knight Riders,0.2,R
2024,Jason Roy,,0.0,U
2024,Mujeeb Ur Rahman,,0.0,U
2024,Sherfane rutherford,,0.0,U
2024,Lokesh rahul,Lucknow Supergiants,17.0,R
2024,Marcus Stoinis,Lucknow Supergiants,9.2,R
2024,Krunal pandya,Lucknow Supergiants,8.25,R
2024,Devdutt Padikkal,Lucknow Supergiants,7.75,S
2024,Mark wood,Lucknow Supergiants,7.5,S
2024,Quinton de Kock,Lucknow Supergiants,6.75,R
2024,Deepak hooda,Lucknow Supergiants,5.75,R
2024,Shamar Joseph,Lucknow Supergiants,4.4,S
2024,Ravi Bishnoi,Lucknow Supergiants,4.0,R
2024,Shivam mavi,Lucknow Supergiants,2.0,S
2024,Ashton turner,Lucknow Supergiants,1.0,S
2024,Krishnappa gowtham,Lucknow Supergiants,0.9,R
2024,Kyle Mayers,Lucknow Supergiants,0.5,R
2024,Amit mishra,Lucknow Supergiants,0.5,R
2024,Naveen-ul-Haq,Lucknow Supergiants,0.5,R
2024,Yash Thakur,Lucknow Supergiants,0.45,R
2024,Arshin Kulkarni,Lucknow Supergiants,0.2,S
2024,Arshad Khan,Lucknow Supergiants,0.2,S
2024,Manimaran Siddharth,Lucknow Supergiants,0.2,S
2024,Ayush Badoni,Lucknow Supergiants,0.2,R
2024,Mayank Yadav,Lucknow Supergiants,0.2,R
2024,Prerak Mankad,Lucknow Supergiants,0.2,R
2024,Yudhvir Singh,Lucknow Supergiants,0.2,R
2024,David willey,,0.0,U
2024,Rashid Khan,MI Cape Town,15.0,R
2024,Kagiso Rabada,MI Cape Town,12.0,S
2024,Rohit sharma,Mumbai Indians,16.0,R
2024,Ishan kishan,Mumbai Indians,15.25,R
2024,Hardik pandya,Mumbai Indians,15.0,S
2024,Jasprit bumrah,Mumbai Indians,12.0,R
2024,Tim David,Mumbai Indians,8.25,R
2024,Suryakumar yadav,Mumbai Indians,8.0,R
2024,Nuwan Thushara,Mumbai Indians,4.8,S
2024,Dewald Brevis,Mumbai Indians,3.0,R
2024,Tilak Varma,Mumbai Indians,1.7,R
2024,Shams Mulani,Mumbai Indians,1.5,S
2024,Mohammad nabi,Mumbai Indians,1.5,S
2024,Romario Shepherd,Mumbai Indians,0.5,S
2024,Piyush chawla,Mumbai Indians,0.5,R
2024,Naman Dhir,Mumbai Indians,0.3,S
2024,Arjun Tendulkar,Mumbai Indians,0.3,R
2024,Anshul Kamboj,Mumbai Indians,0.2,S
2024,Shivalik Sharma,Mumbai Indians,0.2,S
2024,Shreyas gopal,Mumbai Indians,0.2,S
2024,Akash Madhwal,Mumbai Indians,0.2,R
2024,Kumar Kartikeya,Mumbai Indians,0.2,R
2024,Nehal Wadhera,Mumbai Indians,0.2,R
2024,Vishnu vinod,Mumbai Indians,0.2,R
2024,Dilshan Madushanka,,0.0,U
2024,Jason behrendorff,,0.0,U
2024,Will Jacks,Pretoria Capitals,3.2,S
2024,Sam Curran,Punjab Kings,18.5,R
2024,Harshal patel,Punjab Kings,11.75,S
2024,Liam Livingstone,Punjab Kings,11.5,R
2024,Shikhar dhawan,Punjab Kings,8.25,R
2024,Rilee Rossouw,Punjab Kings,8.0,S
2024,Vishwanath Singh,Punjab Kings,7.8,S
2024,Jonny bairstow,Punjab Kings,6.75,S
2024,Rahul chahar,Punjab Kings,5.25,R
2024,Vidwath Kaverappa,Punjab Kings,5.0,S
2024,Chris woakes,Punjab Kings,4.2,S
2024,Arshdeep singh,Punjab Kings,4.0,R
2024,Harpreet brar,Punjab Kings,3.8,R
2024,Jitesh Sharma,Punjab Kings,2.2,R
2024,Sikandar Raza,Punjab Kings,1.5,S
2024,Nathan Ellis,Punjab Kings,0.75,S
2024,Simran singh,Punjab Kings,0.6,S
2024,Rishi dhawan,Punjab Kings,0.55,R
2024,Ashutosh Sharma,Punjab Kings,0.2,S
2024,Malsha Tharupathi,Punjab Kings,0.2,S
2024,Prince Choudhary,Punjab Kings,0.2,S
2024,Shivam Singh,Punjab Kings,0.2,S
2024,Tanay Thyagarajan,Punjab Kings,0.2,S
2024,Atharva Taide,Punjab Kings,0.2,R
2024,Harpreet singh,Punjab Kings,0.2,R
2024,Sanju samson,Rajasthan Royals,14.0,R
2024,Avesh khan,Rajasthan Royals,10.0,S
2024,Jos Buttler,Rajasthan Royals,10.0,R
2024,Shimron hetmyer,Rajasthan Royals,8.5,R
2024,Prasidh krishna,Rajasthan Royals,8.0,S
2024,Trent boult,Rajasthan Royals,8.0,R
2024,Rovman powell,Rajasthan Royals,7.0,S
2024,Yuzvendra chahal,Rajasthan Royals,6.5,R
2024,Ravichandran ashwin,Rajasthan Royals,5.0,R
2024,Yashasvi Jaiswal,Rajasthan Royals,4.0,R
2024,Riyan parag,Rajasthan Royals,3.8,R
2024,Sandeep sharma,Rajasthan Royals,2.0,S
2024,Navdeep saini,Rajasthan Royals,2.0,R
2024,Adam zampa,Rajasthan Royals,1.5,R
2024,Nandre Burger,Rajasthan Royals,0.5,S
2024,Tom Kohler-Cadmore,Rajasthan Royals,0.4,S
2024,Abid Mushtaq,Rajasthan Royals,0.2,S
2024,Kunal Singh Rathore,Rajasthan Royals,0.2,S
2024,Shubham Dubey,Rajasthan Royals,0.2,S
2024,Dhruv Jurel,Rajasthan Royals,0.2,R
2024,Kuldeep Sen,Rajasthan Royals,0.2,R
2024,Cameron Green,Royal Challengers Bangalore,17.5,S
2024,Virat kohli,Royal Challengers Bangalore,15.0,R
2024,Alzarri joseph,Royal Challengers Bangalore,11.5,S
2024,Glenn maxwell,Royal Challengers Bangalore,11.0,R
2024,Faf du Plessis,Royal Challengers Bangalore,7.0,R
2024,Mohammed siraj,Royal Challengers Bangalore,7.0,R
2024,Dinesh karthik,Royal Challengers Bangalore,5.5,R
2024,Mohammad Ali,Royal Challengers Bangalore,3.4,R
2024,Yash Dayal,Royal Challengers Bangalore,3.2,S
2024,Saurav Chauhan,Royal Challengers Bangalore,2.0,S
2024,Lockie ferguson,Royal Challengers Bangalore,2.0,S
2024,Mayank dagar,Royal Challengers Bangalore,1.8,S
2024,Mahipal lomror,Royal Challengers Bangalore,0.95,R
2024,Vijaykumar Vyshak,Royal Challengers Bangalore,0.75,S
2024,Karn sharma,Royal Challengers Bangalore,0.5,R
2024,Suyash Prabhudessai,Royal Challengers Bangalore,0.3,R
2024,Himanshu Sharma,Royal Challengers Bangalore,0.2,S
2024,Manoj Bhandage,Royal Challengers Bangalore,0.2,S
2024,Rajan Kumar,Royal Challengers Bangalore,0.2,S
2024,Akash Deep,Royal Challengers Bangalore,0.2,R
2024,Rajat Patidar,Royal Challengers Bangalore,0.2,R
2024,Swapnil singh,Royal Challengers Bangalore,0.2,R
2024,Tom curran,,0.0,U
2024,Marco Jansen,Sunrisers Eastern Cape,2.5,R
2024,Tristan Stubbs,Sunrisers Eastern Cape,0.5,S
2024,Patrick cummins,Sunrisers Hyderabad,20.0,S
2024,Heinrich Klaasen,Sunrisers Hyderabad,9.5,R
2024,Washington sundar,Sunrisers Hyderabad,8.75,R
2024,Rahul tripathi,Sunrisers Hyderabad,8.5,R
2024,Mayank agarwal,Sunrisers Hyderabad,8.25,R
2024,Travis head,Sunrisers Hyderabad,6.8,S
2024,Abhishek sharma,Sunrisers Hyderabad,6.5,R
2024,Fazalhaq Farooqi,Sunrisers Hyderabad,5.0,S
2024,Bhuvneshwar kumar,Sunrisers Hyderabad,4.2,R
2024,Abdul Samad,Sunrisers Hyderabad,4.0,R
2024,T natarajan,Sunrisers Hyderabad,4.0,R
2024,Nitish Kumar Reddy,Sunrisers Hyderabad,3.0,S
2024,Aiden Markram,Sunrisers Hyderabad,2.6,R
2024,Sanvir Singh,Sunrisers Hyderabad,2.0,S
2024,Upendra Yadav,Sunrisers Hyderabad,2.0,S
2024,Jaydev unadkat,Sunrisers Hyderabad,1.6,S
2024,Mayank markande,Sunrisers Hyderabad,1.5,S
2024,Glenn Phillips,Sunrisers Hyderabad,1.5,R
2024,Pathum Kumara,Sunrisers Hyderabad,1.3,S
2024,Shahbaz Ahmed,Sunrisers Hyderabad,1.0,S
2024,Anmolpreet singh,Sunrisers Hyderabad,0.8,S
2024,Jhathavedh Subramanyan,Sunrisers Hyderabad,0.2,S
2024,Adil Rashid,,0.0,U
2024,Ben Duckett,,0.0,U
2024,James Vince,,0.0,U
2024,Jamie Overton,,0.0,U
2024,Josh Hazlewood,,0.0,U
2024,Josh Inglis,,0.0,U
2024,Rassie Van Der Dussen,,0.0,U
2024,Sean Abbott,,0.0,U
2024,Steve Smith,,0.0,U
2024,Chris Jordan,,0.0,U
2024,Colin Munro,,0.0,U
2024,Daniel Sams,,0.0,U
2024,James Neesham,,0.0,U
2024,Jason Holder,,0.0,U
2024,Philip Salt,,0.0,U
2024,Tim Southee,,0.0,U
2024,Tymal Mills,,0.0,U
2024,Adam Milne,,0.0,U
2024,Ashton Agar,,0.0,U
2024,David Wiese,,0.0,U
2024,Dwaine Pretorius,,0.0,U
2024,Kyle Jamieson,,0.0,U
2024,Michael Bracewell,,0.0,U
2024,Riley Meredith,,0.0,U
2024,Sam Billings,,0.0,U
2024,Wayne Parnell,,0.0,U
2024,Billy Stanlake,,0.0,U
2024,Fabian Allen,,0.0,U
2024,Finn Allen,,0.0,U
2024,Ish Sodhi,,0.0,U
2024,Keemo Paul,,0.0,U
2024,Lance Morris,,0.0,U
2024,Matt Henry,,0.0,U
2024,Ollie Robinson,,0.0,U
2024,Olly Stone,,0.0,U
2024,Taskin Ahmed,,0.0,U
2024,Akeal Hosein,,0.0,U
2024,Alick Athanaze,,0.0,U
2024,Barinder Sran,,0.0,U
2024,Ben Cutting,,0.0,U
2024,Ben Dwarshuis,,0.0,U
2024,Blessing Muzarabani,,0.0,U
2024,Brandon King,,0.0,U
2024,Brydon Carse,,0.0,U
2024,Charith Asalanka,,0.0,U
2024,Dasun Shanaka,,0.0,U
2024,Dushmanta Chameera,,0.0,U
2024,Fareed Ahmad,,0.0,U
2024,George Garton,,0.0,U
2024,George Linde,,0.0,U
2024,George Scrimshaw,,0.0,U
2024,Hanuma Vihari,,0.0,U
2024,Ibrahim Zadran,,0.0,U
2024,Johnson Charles,,0.0,U
2024,Karun Nair,,0.0,U
2024,Keshav Maharaj,,0.0,U
2024,Kusal Mendis,,0.0,U
2024,Lahiru Kumara,,0.0,U
2024,Lizaad Williams,,0.0,U
2024,Luke Wood,,0.0,U
2024,Mark Chapman,,0.0,U
2024,Matthew Forde,,0.0,U
2024,Matthew Short,,0.0,U
2024,Md Shoriful Islam,,0.0,U
2024,Mohammad Waqar Salamkheil,,0.0,U
2024,Najibullah Zadran,,0.0,U
2024,Obed Mccoy,,0.0,U
2024,Odean Smith,,0.0,U
2024,Oshane Thomas,,0.0,U
2024,Qais Ahamad,,0.0,U
2024,Reeza Hendricks,,0.0,U
2024,Rehan Ahmed,,0.0,U
2024,Richard Gleeson,,0.0,U
2024,Richard Ngarava,,0.0,U
2024,Samuel Hain,,0.0,U
2024,Sandeep Warrier,,0.0,U
2024,Siddharth Kaul,,0.0,U
2024,Tabraiz Shamsi,,0.0,U
2024,Varun Aaron,,0.0,U
2024,Wesley Agar,,0.0,U
2024,Wiaan Mulder,,0.0,U
2024,Benny Howell,,0.0,U
2024,Jalaj Saxena,,0.0,U
2024,Basil Thampi,,0.0,U
2024,Corbin Bosch,,0.0,U
2024,Izharulhuq Naveed,,0.0,U
2024,Kamlesh Nagarkoti,,0.0,U
2024,Lalit Yadav,,0.0,U
2024,S Midhun,,0.0,U
2024,Aarya Desai,,0.0,U
2024,Abhilash Shetty,,0.0,U
2024,Abhimanyu Easwaran,,0.0,U
2024,Abhimanyusingh Rajput,,0.0,U
2024,Aditya Tare,,0.0,U
2024,Akash Sengupta,,0.0,U
2024,Akash Vashisht,,0.0,U
2024,Akhin Sathar,,0.0,U
2024,Akshat Raghuwanshi,,0.0,U
2024,Allah Ghazanfar,,0.0,U
2024,Aman Khan,,0.0,U
2024,Amandeep Khare,,0.0,U
2024,Aniketh Reddy,,0.0,U
2024,Ankit Kumar,,0.0,U
2024,Anmol Malhotra,,0.0,U
2024,Ansh Gosai,,0.0,U
2024,Anshul Kamboj,,0.0,U
2024,Aradhya Shukla,,0.0,U
2024,Arpit Guleria,,0.0,U
2024,Ashok Sharma,,0.0,U
2024,Ashwani Kumar,,0.0,U
2024,Ashwin Das,,0.0,U
2024,Atal Rai,,0.0,U
2024,Atharva Ankolekar,,0.0,U
2024,Atit Sheth,,0.0,U
2024,Avneesh Sudha,,0.0,U
2024,Azim Kazi,,0.0,U
2024,B. Surya,,0.0,U
2024,B.R. Sharath,,0.0,U
2024,Baba Aparajith,,0.0,U
2024,Baba Indrajith,,0.0,U
2024,Basit Bashir,,0.0,U
2024,Bhagmender Lather,,0.0,U
2024,Bhupen Lalwani,,0.0,U
2024,Bhuwan Rohilla,,0.0,U
2024,Bipin Saurabh,,0.0,U
2024,Chintal Gandhi,,0.0,U
2024,Chirag Gandhi,,0.0,U
2024,Chris Wood,,0.0,U
2024,Darshan Misal,,0.0,U
2024,Dev Lakra,,0.0,U
2024,Devang Karamta,,0.0,U
2024,Devendra Singh Bora,,0.0,U
2024,Dhruv Shorey,,0.0,U
2024,Digvesh Singh,,0.0,U
2024,Dinesh Bana,,0.0,U
2024,Divesh Sharma,,0.0,U
2024,Divij Mehra,,0.0,U
2024,Duan Jansen,,0.0,U
2024,Ekant Sen,,0.0,U
2024,G. Ajitesh,,0.0,U
2024,Ganesh Chaudhary,,0.0,U
2024,Gourav Choudhary,,0.0,U
2024,Gourav Yadav,,0.0,U
2024,Gurjapneet Singh,,0.0,U
2024,Gurnoor Singh Brar,,0.0,U
2024,Harsh Dubey,,0.0,U
2024,Harvik Desai,,0.0,U
2024,Himmat Singh,,0.0,U
2024,Hrithik Shokeen,,0.0,U
2024,Ishan Porel,,0.0,U
2024,Jagadeesha Suchith,,0.0,U
2024,Jake Fraser-Mcgurk,,0.0,U
2024,Jasmer Dhankhar,,0.0,U
2024,Jass Inder Baidwan,,0.0,U
2024,Jitender Pal,,0.0,U
2024,K.C Cariappa,,0.0,U
2024,K.L. Shrijith,,0.0,U
2024,K.M Asif,,0.0,U
2024,Kaushik Maity,,0.0,U
2024,Kuldip Yadav,,0.0,U
2024,Kulwant Khejroliya,,0.0,U
2024,Kwena Maphaka,,0.0,U
2024,L.R. Chethan,,0.0,U
2024,Lukman Hussain Meriwala,,0.0,U
2024,Mahesh Pithiya,,0.0,U
2024,Manan Vohra,,0.0,U
2024,Manav Suthar,,0.0,U
2024,Mani Sankar Mura Singh,,0.0,U
2024,Manish Reddy,,0.0,U
2024,Manit Singh,,0.0,U
2024,Mohammad Kaif,,0.0,U
2024,Mohammed Kaif,,0.0,U
2024,Mohd Arslan Khan,,0.0,U
2024,Mohit Ahlawat,,0.0,U
2024,Mohit Avasthi,,0.0,U
2024,Mohit Rathee,,0.0,U
2024,Mohit Redkar,,0.0,U
2024,Money Grewal,,0.0,U
2024,Monish Reddy,,0.0,U
2024,Mrinmoy Dutta,,0.0,U
2024,Mujtaba Yousuf,,0.0,U
2024,Mukhtar Hussain,,0.0,U
2024,Murgan Ashwin,,0.0,U
2024,Murugan Abhishek,,0.0,U
2024,Musheer Khan,,0.0,U
2024,Mustaq Beg,,0.0,U
2024,Nasir Lone,,0.0,U
2024,Naushad Shaikh,,0.0,U
2024,Nihal Ullal,,0.0,U
2024,Nikhil Gangta,,0.0,U
2024,Nikhil Naik,,0.0,U
2024,Ninad Rathva,,0.0,U
2024,Nitin Verma,,0.0,U
2024,Ottneil Baartman,,0.0,U
2024,P.A. Abdul,,0.0,U
2024,Pankaj Yadav,,0.0,U
2024,Paul Van Meekeren,,0.0,U
2024,Pradosh Paul,,0.0,U
2024,Prasad Pawar,,0.0,U
2024,Prenelan Subrayen,,0.0,U
2024,Prerit Dutta,,0.0,U
2024,Prithvi Raj Yarra,,0.0,U
2024,Priyank Panchal,,0.0,U
2024,Priyansh Arya,,0.0,U
2024,Pukhraj Mann,,0.0,U
2024,Pulkit Narang,,0.0,U
2024,Raghav Goyal,,0.0,U
2024,Rahul Buddhi,,0.0,U
2024,Rahul Shukla,,0.0,U
2024,Raj Angad Bawa,,0.0,U
2024,Raj Chaudhary,,0.0,U
2024,Raj Limbani,,0.0,U
2024,Rajat Dey,,0.0,U
2024,Rakshan Readdi,,0.0,U
2024,Ravi Chauhan,,0.0,U
2024,Ravi Kumar,,0.0,U
2024,Ravi Teja,,0.0,U
2024,Rithik Easwaran,,0.0,U
2024,Rohan Kunnummal,,0.0,U
2024,Rohit Rayudu,,0.0,U
2024,Sachin Bhosale,,0.0,U
2024,Sairaj Patil,,0.0,U
2024,Salman Nizar,,0.0,U
2024,Sanjay Pahal,,0.0,U
2024,Saransh Jain,,0.0,U
2024,Sarfaraz Khan,,0.0,U
2024,Saumy Pandey,,0.0,U
2024,Saurabh Dubey,,0.0,U
2024,Saurabh Kumar,,0.0,U
2024,Shakir Gandhi,,0.0,U
2024,Shamar Joseph,,0.0,U
2024,Shashank Singh,,0.0,U
2024,Shiva Singh,,0.0,U
2024,Shivam Sharma,,0.0,U
2024,Shreyas Gurav,,0.0,U
2024,Shubham Agrawal,,0.0,U
2024,Shubham Kapse,,0.0,U
2024,Shubham Singh Pundir,,0.0,U
2024,Shubhang Hegde,,0.0,U
2024,Subhranshu Senapati,,0.0,U
2024,Sudip Gharami,,0.0,U
2024,Sumeet Verma,,0.0,U
2024,Sumit Ghadigaonkar,,0.0,U
2024,Suryansh Shedge,,0.0,U
2024,Tanmay Mishra,,0.0,U
2024,Tanush Kotian,,0.0,U
2024,Urvil Patel,,0.0,U
2024,Utkarsh Singh,,0.0,U
2024,Vaisakh Chandran,,0.0,U
2024,Venkatesh Muralidhara,,0.0,U
2024,Vineet Dhankhar,,0.0,U
2024,Virat Singh,,0.0,U
2024,Vishal Godara,,0.0,U
2024,Vishnu Solanki,,0.0,U
2024,Vishu Kashyap,,0.0,U
2024,Vivrant Sharma,,0.0,U
2024,Waseem Bashir,,0.0,U
2024,William O'Rourke,,0.0,U
2024,William Salzmann,,0.0,U
2024,Writtick Chatterjee,,0.0,U
2024,Yuvraj Chudasama,,0.0,U
2025,Ravindra jadeja,Chennai Super Kings,18.0,R
2025,Ruturaj Gaikwad,Chennai Super Kings,18.0,R
